model,pretest,map_id,battle,map,outcome,reason,triggered,trigger_turn,target,launch_turn,launch_count,result_turn,first_attack_result,engaged,failed_waves,cf_start_bases_a,cf_start_bases_b,cf_final_bases_a,cf_final_bases_b,cf_relation,cf_unclaimed,cf_built_a,cf_built_b
70833,26,388,217988,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-217988\tc-1-388-vs-1558.log,W,B's HQ destroyed on day 180,1,6,30,8,2,14,FAILURE_RELEASED,,,1,1,3,3,TIED,5,T15:R22 T29:R9,T15:R38 T29:R51
70833,27,1558,220686,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-220686\tc-1-1558-vs-1406.log,W,B's HQ destroyed on day 182,1,51,34,55,2,59,SUCCESS,0,0,5,5,5,5,TIED,1,,
70833,27,1237,226381,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-226381\tc-1-1237-vs-1558.log,W,B's HQ destroyed on day 192,1,52,29,60,5,68,SUCCESS,0,0,7,6,8,7,AHEAD,0,T52:R24,T52:R29
70833,27,1558,226791,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-226791\tc-1-1558-vs-25.log,W,"200 days elapsed, HQ hp 30 vs 25",1,56,63,61,4,68,SUCCESS,0,0,7,7,7,8,BEHIND,0,,T56:R63
70833,27,1558,228422,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-228422\tc-1-1558-vs-146.log,W,B's HQ destroyed on day 182,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
70833,28,1558,229667,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-229667\tc-1-1558-vs-143.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,59,59,68,6,73,SUCCESS,0,0,8,7,9,8,AHEAD,0,T60:R49,T59:R59
70833,28,1558,231759,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-231759\tc-1-1558-vs-453.log,W,B's HQ destroyed on day 185,1,59,22,62,2,66,SUCCESS,0,0,7,7,7,7,TIED,1,,
70833,28,1558,233427,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-233427\tc-1-1558-vs-176.log,W,B's HQ destroyed on day 166,1,43,49,50,4,73,SUCCESS,0,0,6,5,7,6,AHEAD,0,T47:R31,T43:R49
70833,28,1558,236755,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-236755\tc-1-1558-vs-1354.log,W,"200 days elapsed, HQ hp 30 vs 25",1,49,65,56,4,64,SUCCESS,0,0,7,6,8,9,BEHIND,0,T51:R33,T49:R63 T51:R65 T55:R41
70833,29,1558,237596,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-237596\tc-1-1558-vs-538.log,W,B's HQ destroyed on day 130,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
70833,29,1558,238016,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-238016\tc-1-1558-vs-1041.log,W,B's HQ destroyed on day 147,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
70833,29,1558,240129,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-240129\tc-1-1558-vs-787.log,W,B's HQ destroyed on day 191,1,90,35,95,3,98,SUCCESS,0,0,7,5,7,5,AHEAD,1,,
70833,29,1558,240541,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-240541\tc-1-1558-vs-614.log,W,"200 days elapsed, HQ hp 30 vs 25",1,51,77,,,52,NO_LAUNCH_RELEASED,,,7,6,8,9,BEHIND,0,T53:R64,T51:R77 T58:R27 T58:R40
70833,29,1558,242221,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-242221\tc-1-1558-vs-141.log,W,"200 days elapsed, HQ hp 30 vs 17",1,50,9,61,5,68,SUCCESS,0,0,7,6,7,7,TIED,1,,T52:R32
70833,29,313,242639,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-242639\tc-1-313-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 12",1,50,56,56,4,63,SUCCESS,0,0,7,6,9,8,AHEAD,0,T51:R5 T55:R63,T50:R56 T52:R75
70833,29,1558,243484,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-243484\tc-1-1558-vs-489.log,W,"200 days elapsed, HQ hp 30 vs 25",1,135,33,139,4,145,SUCCESS,0,0,8,4,8,5,AHEAD,0,,T135:R33
70833,29,1558,244327,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-244327\tc-1-1558-vs-336.log,W,"200 days elapsed, HQ hp 30 vs 25",1,45,32,52,4,60,SUCCESS,0,0,6,5,8,9,BEHIND,0,T47:R11 T50:R4,T45:R32 T49:R65 T52:R55 T54:R56
70833,29,1558,244751,D:\github\2026-NYPC\summission_result\tournament\Pretest #29\battle-244751\tc-1-1558-vs-138.log,W,"200 days elapsed, HQ hp 25 vs 20",1,46,33,60,4,66,SUCCESS,0,0,6,5,7,8,BEHIND,0,T48:R25,T46:R65 T48:R33 T51:R75
70833,30,1558,249467,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-249467\tc-1-1558-vs-1554.log,W,"200 days elapsed, HQ hp 30 vs 25",1,56,36,63,5,69,SUCCESS,0,0,8,8,8,9,BEHIND,0,,T56:R36
70833,30,988,250323,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-250323\tc-1-988-vs-1558.log,W,B's HQ destroyed on day 131,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
70833,30,1558,251192,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-251192\tc-1-1558-vs-1620.log,W,"200 days elapsed, HQ hp 30 vs 25",1,58,55,,,73,NO_LAUNCH_RESOLVED,0,0,8,8,8,8,TIED,1,,
70833,30,489,251618,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-251618\tc-1-489-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
70833,30,1558,252917,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-252917\tc-1-1558-vs-1099.log,W,B's HQ destroyed on day 162,1,20,31,,,23,NO_LAUNCH_RELEASED,,,3,2,4,5,BEHIND,0,T26:R22,T20:R31 T30:R29 T35:R36
70833,30,1558,253346,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-253346\tc-1-1558-vs-773.log,W,B's HQ destroyed on day 182,1,47,24,55,4,59,SUCCESS,0,0,6,5,7,7,TIED,1,T48:R5,T47:R24 T52:R37
70833,30,1558,254666,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-254666\tc-1-1558-vs-1165.log,W,B's HQ destroyed on day 178,1,45,15,,,52,NO_LAUNCH_RESOLVED,0,0,6,5,6,6,TIED,1,,T47:R39
70833,30,1558,256379,D:\github\2026-NYPC\summission_result\tournament\Pretest #30\battle-256379\tc-1-1558-vs-1054.log,W,"200 days elapsed, HQ hp 30 vs 25",1,45,24,51,5,59,SUCCESS,0,0,6,5,7,8,BEHIND,0,T48:R54,T45:R24 T48:R40 T51:R55
79541,14,217,118863,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-118863\tc-1-217-vs-1558.log,W,B's HQ destroyed on day 162,1,49,25,69,5,86,SUCCESS,0,0,4,4,4,4,TIED,1,,
79541,14,29,121757,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-121757\tc-1-29-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,82,35,88,5,99,SUCCESS,0,0,5,4,5,4,AHEAD,2,,
79541,14,1095,122092,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-122092\tc-1-1095-vs-1558.log,W,B's HQ destroyed on day 189,1,42,58,51,4,59,SUCCESS,0,0,6,5,8,7,AHEAD,0,T46:R17 T49:R16,T42:R58 T50:R32
79541,14,1281,122747,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-122747\tc-1-1281-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,14,411,123047,D:\github\2026-NYPC\summission_result\tournament\Pretest #14\battle-123047\tc-1-411-vs-1558.log,W,B's HQ destroyed on day 152,1,39,15,47,5,55,SUCCESS,0,0,5,4,6,5,AHEAD,0,T40:R30,T39:R15
79541,15,423,126678,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-126678\tc-1-423-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",1,60,45,72,2,77,SUCCESS,0,0,8,8,8,8,TIED,1,,
79541,15,1007,127106,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-127106\tc-1-1007-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,15,939,128746,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-128746\tc-1-939-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,64,40,72,5,83,SUCCESS,0,0,6,5,7,6,AHEAD,0,T65:R64,T64:R40
79541,15,353,130335,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-130335\tc-1-353-vs-1558.log,W,B's HQ destroyed on day 125,1,26,15,32,4,43,SUCCESS,0,0,3,3,5,4,AHEAD,0,T26:R46 T33:R4,T26:R15
79541,15,188,130976,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-130976\tc-1-188-vs-1558.log,W,B's HQ destroyed on day 172,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,15,1256,131333,D:\github\2026-NYPC\summission_result\tournament\Pretest #15\battle-131333\tc-1-1256-vs-1558.log,W,B's HQ destroyed on day 135,1,18,25,28,4,43,SUCCESS,0,0,2,2,4,3,AHEAD,2,T24:R8 T35:R17,T25:R33
79541,16,289,132535,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-132535\tc-1-289-vs-1558.log,W,B's HQ destroyed on day 189,1,91,36,,,93,NO_LAUNCH_RESOLVED,0,0,7,5,7,5,AHEAD,1,,
79541,16,1245,133784,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-133784\tc-1-1245-vs-1558.log,D,"200 days elapsed, HQ hp tied at 30 -> draw",1,58,41,68,3,73,SUCCESS,0,0,8,8,8,9,BEHIND,0,,T59:R41
79541,16,36,134846,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-134846\tc-1-36-vs-1558.log,W,B's HQ destroyed on day 157,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,16,1365,135514,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-135514\tc-1-1365-vs-1558.log,W,B's HQ destroyed on day 144,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,16,333,136186,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-136186\tc-1-333-vs-1558.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,56,49,64,3,70,SUCCESS,0,0,9,8,9,10,BEHIND,0,,T56:R49 T61:R51
79541,16,418,136473,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-136473\tc-1-418-vs-1558.log,W,B's HQ destroyed on day 180,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,16,1012,137142,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-137142\tc-1-1012-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,165,47,,,170,NO_LAUNCH_RESOLVED,0,0,9,5,9,5,AHEAD,1,,
79541,16,1248,138111,D:\github\2026-NYPC\summission_result\tournament\Pretest #16\battle-138111\tc-1-1248-vs-1558.log,W,B's HQ destroyed on day 191,1,49,32,61,3,68,SUCCESS,0,0,6,6,6,6,TIED,1,,
79541,17,865,140036,D:\github\2026-NYPC\summission_result\tournament\Pretest #17\battle-140036\tc-1-865-vs-1558.log,L,"200 days elapsed, HQ hp 15 vs 20",1,82,50,90,9,100,SUCCESS,0,0,8,8,8,9,BEHIND,0,,T82:R50
79541,17,1558,142881,D:\github\2026-NYPC\summission_result\tournament\Pretest #17\battle-142881\tc-1-1558-vs-1222.log,W,"200 days elapsed, HQ hp 30 vs 25",1,53,43,60,4,67,SUCCESS,0,0,8,7,8,8,TIED,1,,T53:R43
79541,17,1558,145525,D:\github\2026-NYPC\summission_result\tournament\Pretest #17\battle-145525\tc-1-1558-vs-332.log,W,B's HQ destroyed on day 155,1,58,31,60,3,65,SUCCESS,0,0,6,4,6,4,AHEAD,1,,
79541,18,1558,145923,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-145923\tc-1-1558-vs-1183.log,W,"200 days elapsed, HQ hp 30 vs 25",1,43,51,50,4,57,SUCCESS,0,0,6,5,10,9,AHEAD,0,T46:R19 T51:R52 T56:R54 T62:R63,T43:R51 T48:R83 T51:R50 T54:R39
79541,18,1558,146254,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-146254\tc-1-1558-vs-940.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,18,1558,146914,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-146914\tc-1-1558-vs-670.log,W,B's HQ destroyed on day 171,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,18,640,148191,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-148191\tc-1-640-vs-1558.log,W,B's HQ destroyed on day 195,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,18,759,152031,D:\github\2026-NYPC\summission_result\tournament\Pretest #18\battle-152031\tc-1-759-vs-1558.log,W,"200 days elapsed, HQ hp 20 vs 15",1,78,36,85,4,96,SUCCESS,0,0,5,5,5,5,TIED,1,,
79541,19,1558,153099,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-153099\tc-1-1558-vs-301.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,19,1558,155212,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-155212\tc-1-1558-vs-1255.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,19,1558,156273,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-156273\tc-1-1558-vs-1150.log,W,B's HQ destroyed on day 163,1,27,29,40,4,52,SUCCESS,0,0,3,3,5,3,AHEAD,1,T32:R3 T41:R10,
79541,19,1010,156612,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-156612\tc-1-1010-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",1,48,37,57,4,64,SUCCESS,0,0,7,6,8,7,AHEAD,0,T51:R39,T48:R37
79541,19,697,156956,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-156956\tc-1-697-vs-1558.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,83,42,,,86,NO_LAUNCH_RESOLVED,0,0,6,6,6,7,BEHIND,0,,T83:R42
79541,19,809,157677,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-157677\tc-1-809-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 17",1,53,60,61,4,67,SUCCESS,0,0,8,7,9,8,AHEAD,0,T55:R32,T53:R60
79541,19,618,158398,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-158398\tc-1-618-vs-1558.log,W,B's HQ destroyed on day 125,1,33,25,40,2,43,SUCCESS,0,0,4,4,6,4,AHEAD,1,T38:R5 T44:R16,
79541,19,1126,158746,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-158746\tc-1-1126-vs-1558.log,W,B's HQ destroyed on day 191,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,19,184,159451,D:\github\2026-NYPC\summission_result\tournament\Pretest #19\battle-159451\tc-1-184-vs-1558.log,W,B's HQ destroyed on day 184,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,20,1558,161625,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-161625\tc-1-1558-vs-1032.log,W,B's HQ destroyed on day 165,1,129,30,,,131,NO_LAUNCH_RESOLVED,0,0,8,2,8,2,AHEAD,1,,
79541,20,1558,162344,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-162344\tc-1-1558-vs-562.log,L,A's HQ destroyed on day 158,1,27,26,39,4,52,SUCCESS,0,0,3,3,5,3,AHEAD,1,T32:R1 T41:R13,
79541,20,1558,165232,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-165232\tc-1-1558-vs-109.log,D,"200 days elapsed, HQ hp tied at 20 -> draw",1,57,67,64,3,71,SUCCESS,0,0,9,8,9,10,BEHIND,0,,T57:R67 T62:R29
79541,20,1558,165589,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-165589\tc-1-1558-vs-395.log,W,B's HQ destroyed on day 167,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,20,1558,165952,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-165952\tc-1-1558-vs-313.log,D,"200 days elapsed, HQ hp tied at 30 -> draw",1,62,57,,,73,NO_LAUNCH_RESOLVED,0,0,9,9,9,9,TIED,1,,
79541,20,518,166309,D:\github\2026-NYPC\summission_result\tournament\Pretest #20\battle-166309\tc-1-518-vs-1558.log,W,"200 days elapsed, HQ hp 25 vs 20",1,99,40,,,114,NO_LAUNCH_RESOLVED,0,0,7,7,7,7,TIED,1,,
79541,21,1558,167063,D:\github\2026-NYPC\summission_result\tournament\Pretest #21\battle-167063\tc-1-1558-vs-917.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,72,22,74,4,82,SUCCESS,0,0,6,6,6,6,TIED,1,,
79541,21,1558,167791,D:\github\2026-NYPC\summission_result\tournament\Pretest #21\battle-167791\tc-1-1558-vs-288.log,W,B's HQ destroyed on day 173,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,21,1369,168870,D:\github\2026-NYPC\summission_result\tournament\Pretest #21\battle-168870\tc-1-1369-vs-1558.log,W,B's HQ destroyed on day 152,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,21,256,169972,D:\github\2026-NYPC\summission_result\tournament\Pretest #21\battle-169972\tc-1-256-vs-1558.log,W,"200 days elapsed, HQ hp 20 vs 15",1,61,31,63,2,68,SUCCESS,0,0,5,5,5,5,TIED,1,,
79541,21,1558,170713,D:\github\2026-NYPC\summission_result\tournament\Pretest #21\battle-170713\tc-1-1558-vs-828.log,W,"200 days elapsed, HQ hp 25 vs 20",1,27,49,43,4,54,SUCCESS,0,0,3,3,6,8,BEHIND,1,T32:R1 T42:R38 T45:R51,T35:R47 T38:R80 T52:R68 T54:R21 T55:R77
79541,22,1558,174804,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-174804\tc-1-1558-vs-764.log,W,"200 days elapsed, HQ hp 30 vs 15",1,47,54,53,5,61,SUCCESS,0,0,7,6,9,8,AHEAD,0,T49:R12 T58:R40,T47:R54 T54:R60
79541,22,1558,175927,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-175927\tc-1-1558-vs-1012.log,W,B's HQ destroyed on day 124,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,22,719,176646,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-176646\tc-1-719-vs-1558.log,W,B's HQ destroyed on day 195,1,57,45,,,68,NO_LAUNCH_RESOLVED,0,0,8,8,8,8,TIED,1,,
79541,22,313,177006,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-177006\tc-1-313-vs-1558.log,W,B's HQ destroyed on day 185,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,22,1558,178934,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-178934\tc-1-1558-vs-1032.log,D,"200 days elapsed, HQ hp tied at 30 -> draw",1,57,50,,,68,NO_LAUNCH_RESOLVED,0,0,8,8,8,8,TIED,1,,
79541,22,1464,179658,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-179658\tc-1-1464-vs-1558.log,D,"200 days elapsed, HQ hp tied at 30 -> draw",1,83,46,86,4,188,FAILURE_RELEASED,,,7,7,7,8,BEHIND,0,,T83:R46
79541,22,115,180415,D:\github\2026-NYPC\summission_result\tournament\Pretest #22\battle-180415\tc-1-115-vs-1558.log,D,"200 days elapsed, HQ hp tied at 25 -> draw",1,74,45,79,2,96,SUCCESS,0,0,7,7,7,8,BEHIND,0,,T76:R45
79541,23,1558,184207,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-184207\tc-1-1558-vs-721.log,D,"200 days elapsed, HQ hp tied at 30 -> draw",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,23,1558,184983,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-184983\tc-1-1558-vs-9.log,W,B's HQ destroyed on day 189,1,76,19,80,2,87,SUCCESS,0,0,4,4,4,4,TIED,1,,
79541,23,1558,185716,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-185716\tc-1-1558-vs-1409.log,W,B's HQ destroyed on day 146,1,6,25,15,3,33,SUCCESS,0,0,1,1,4,4,TIED,1,T16:R12 T30:R19 T40:R29,T16:R21 T30:R31 T40:R38
79541,23,25,186094,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-186094\tc-1-25-vs-1558.log,L,"200 days elapsed, HQ hp 20 vs 25",1,67,40,75,4,,UNRESOLVED_AFTER_LAUNCH,,,7,6,7,7,TIED,1,,T67:R40
79541,23,1558,187238,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-187238\tc-1-1558-vs-978.log,W,B's HQ destroyed on day 166,1,55,33,,,60,NO_LAUNCH_RESOLVED,0,0,5,5,5,5,TIED,1,,
79541,23,1558,188770,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-188770\tc-1-1558-vs-320.log,W,"200 days elapsed, HQ hp 30 vs 25",1,53,52,59,4,65,SUCCESS,0,0,8,7,10,9,AHEAD,0,T56:R56 T59:R25,T53:R52 T56:R83
79541,23,1558,189144,D:\github\2026-NYPC\summission_result\tournament\Pretest #23\battle-189144\tc-1-1558-vs-1537.log,W,B's HQ destroyed on day 179,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,24,1558,195260,D:\github\2026-NYPC\summission_result\tournament\Pretest #24\battle-195260\tc-1-1558-vs-1255.log,W,B's HQ destroyed on day 197,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,24,1558,198739,D:\github\2026-NYPC\summission_result\tournament\Pretest #24\battle-198739\tc-1-1558-vs-85.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,24,1558,199505,D:\github\2026-NYPC\summission_result\tournament\Pretest #24\battle-199505\tc-1-1558-vs-184.log,W,"200 days elapsed, HQ hp 30 vs 8",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,25,1558,202629,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-202629\tc-1-1558-vs-640.log,W,B's HQ destroyed on day 195,1,47,43,57,4,65,SUCCESS,0,0,7,6,8,7,AHEAD,0,T52:R47,T47:R43
79541,25,1558,203411,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-203411\tc-1-1558-vs-978.log,W,B's HQ destroyed on day 136,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,25,1414,204592,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-204592\tc-1-1414-vs-1558.log,W,B's HQ destroyed on day 136,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,25,97,205771,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-205771\tc-1-97-vs-1558.log,W,B's HQ destroyed on day 177,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,25,697,206165,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-206165\tc-1-697-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,25,1558,206561,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-206561\tc-1-1558-vs-336.log,W,"200 days elapsed, HQ hp 30 vs 25",1,48,34,57,4,64,SUCCESS,0,0,7,6,8,7,AHEAD,0,T51:R40,T48:R34
79541,25,474,206953,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-206953\tc-1-474-vs-1558.log,W,B's HQ destroyed on day 176,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,25,696,207354,D:\github\2026-NYPC\summission_result\tournament\Pretest #25\battle-207354\tc-1-696-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 15",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,26,1558,211228,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-211228\tc-1-1558-vs-586.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,26,1558,216395,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-216395\tc-1-1558-vs-1566.log,W,"200 days elapsed, HQ hp 30 vs 25",1,57,33,,,68,NO_LAUNCH_RESOLVED,0,0,8,8,8,8,TIED,1,,
79541,26,388,217988,D:\github\2026-NYPC\summission_result\tournament\Pretest #26\battle-217988\tc-1-388-vs-1558.log,W,B's HQ destroyed on day 158,1,18,47,25,4,37,SUCCESS,0,0,2,2,5,6,BEHIND,0,T18:R13 T29:R22 T34:R9,T18:R47 T26:R51 T36:R20 T40:R40
79541,27,1558,220686,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-220686\tc-1-1558-vs-1406.log,W,B's HQ destroyed on day 177,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,27,1237,226381,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-226381\tc-1-1237-vs-1558.log,W,"200 days elapsed, HQ hp 30 vs 25",1,48,29,57,4,65,SUCCESS,0,0,7,6,8,7,AHEAD,0,T50:R24,T48:R29
79541,27,1558,226791,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-226791\tc-1-1558-vs-25.log,W,B's HQ destroyed on day 183,1,53,63,,,63,NO_LAUNCH_RESOLVED,0,0,7,7,7,7,TIED,1,,
79541,27,1558,228422,D:\github\2026-NYPC\summission_result\tournament\Pretest #27\battle-228422\tc-1-1558-vs-146.log,W,B's HQ destroyed on day 144,0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,28,1558,229667,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-229667\tc-1-1558-vs-143.log,D,"200 days elapsed, HQ hp tied at 30 -> draw",1,54,49,62,4,71,SUCCESS,0,0,8,7,9,8,AHEAD,0,T58:R59,T56:R49
79541,28,1558,231759,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-231759\tc-1-1558-vs-453.log,W,"200 days elapsed, HQ hp 30 vs 25",0,,,,,,NO_TRIGGER,,,,,,,NO_TRIGGER,,,
79541,28,1558,233427,D:\github\2026-NYPC\summission_result\tournament\Pretest #28\battle-233427\tc-1-1558-vs-176.log,L,A's HQ destroyed on day 199,1,42,49,49,4,88,SUCCESS,0,0,6,5,6,7,BEHIND,0,,T42:R49 T47:R31
